73|20120403|11510|3|Clothing|25|Vests|2012-04-03 00:00:00
74|20120426|11519|4|Accessories|37|Tires and Tubes|2012-04-26 00:00:00
75|20120302|11523|3|Clothing|19|Caps|2012-03-02 00:00:00
76|20120302|11523|3|Clothing|25|Vests|2012-03-02 00:00:00
77|20120324|11530|4|Accessories|29|Cleaners|2012-03-24 00:00:00
78|20120314|11562|4|Accessories|34|Locks|2012-03-14 00:00:00
79|20120312|11613|3|Clothing|25|Vests|2012-03-12 00:00:00
80|20120419|11618|4|Accessories|36|Pumps|2012-04-19 00:00:00
81|20120317|11631|4|Accessories|37|Tires and Tubes|2012-03-17 00:00:00
82|20120301|11640|4|Accessories|27|Bike Stands|2012-03-01 00:00:00
83|20120301|11640|4|Accessories|33|Lights|2012-03-01 00:00:00
84|20120424|11641|4|Accessories|34|Locks|2012-04-24 00:00:00
85|20120301|11647|4|Accessories|32|Hydration Packs|2012-03-01 00:00:00
86|20120301|11647|4|Accessories|33|Lights|2012-03-01 00:00:00
87|20120403|11651|3|Clothing|21|Jerseys|2012-04-03 00:00:00
88|20120313|11711|3|Clothing|22|Shorts|2012-03-13 00:00:00
89|20120313|11711|4|Accessories|32|Hydration Packs|2012-03-13 00:00:00
90|20120404|11719|4|Accessories|26|Bike Racks|2012-04-04 00:00:00
91|20120404|11719|4|Accessories|34|Locks|2012-04-04 00:00:00
92|20120419|11749|4|Accessories|33|Lights|2012-04-19 00:00:00
93|20120322|11753|3|Clothing|22|Shorts|2012-03-22 00:00:00
94|20120322|11753|4|Accessories|35|Panniers|2012-03-22 00:00:00
95|20120425|11758|4|Accessories|34|Locks|2012-04-25 00:00:00
96|20120309|11808|4|Accessories|29|Cleaners|2012-03-09 00:00:00
97|20120229|11845|4|Accessories|30|Fenders|2012-02-29 00:00:00
98|20120402|11875|3|Clothing|22|Shorts|2012-04-02 00:00:00
99|20120402|11875|3|Clothing|24|Tights|2012-04-02 00:00:00
100|20120405|11888|3|Clothing|22|Shorts|2012-04-05 00:00:00
101|20120405|11888|4|Accessories|35|Panniers|2012-04-05 00:00:00
102|20120322|11904|4|Accessories|36|Pumps|2012-03-22 00:00:00
103|20120325|11911|3|Clothing|18|Bib-Shorts|2012-03-25 00:00:00
104|20120402|11913|4|Accessories|27|Bike Stands|2012-04-02 00:00:00
105|20120407|11917|3|Clothing|23|Socks|2012-04-07 00:00:00
106|20120315|11918|4|Accessories|32|Hydration Packs|2012-03-15 00:00:00
107|20120315|11918|4|Accessories|36|Pumps|2012-03-15 00:00:00
108|20120303|11952|3|Clothing|25|Vests|2012-03-03 00:00:00
109|20120303|11952|4|Accessories|31|Helmets|2012-03-03 00:00:00
110|20120410|11963|4|Accessories|30|Fenders|2012-04-10 00:00:00
111|20120410|11963|4|Accessories|36|Pumps|2012-04-10 00:00:00
112|20120406|11968|4|Accessories|34|Locks|2012-04-06 00:00:00
113|20120416|11986|4|Accessories|34|Locks|2012-04-16 00:00:00
114|20120312|11987|3|Clothing|22|Shorts|2012-03-12 00:00:00
115|20120408|11991|3|Clothing|18|Bib-Shorts|2012-04-08 00:00:00
116|20120408|11991|4|Accessories|36|Pumps|2012-04-08 00:00:00
117|20120326|11995|3|Clothing|24|Tights|2012-03-26 00:00:00
118|20120327|11997|4|Accessories|28|Bottles and Cages|2012-03-27 00:00:00
119|20120408|12002|3|Clothing|25|Vests|2012-04-08 00:00:00
120|20120322|12038|3|Clothing|21|Jerseys|2012-03-22 00:00:00
121|20120330|12056|3|Clothing|20|Gloves|2012-03-30 00:00:00
122|20120418|12089|3|Clothing|24|Tights|2012-04-18 00:00:00
123|20120417|12113|3|Clothing|25|Vests|2012-04-17 00:00:00
124|20120417|12113|4|Accessories|29|Cleaners|2012-04-17 00:00:00
125|20120319|12129|4|Accessories|28|Bottles and Cages|2012-03-19 00:00:00
126|20120306|12136|3|Clothing|24|Tights|2012-03-06 00:00:00
127|20120306|12136|4|Accessories|34|Locks|2012-03-06 00:00:00
128|20120411|12165|4|Accessories|34|Locks|2012-04-11 00:00:00
129|20120410|12166|3|Clothing|22|Shorts|2012-04-10 00:00:00
130|20120410|12166|4|Accessories|37|Tires and Tubes|2012-04-10 00:00:00
131|20120306|12226|4|Accessories|28|Bottles and Cages|2012-03-06 00:00:00
132|20120420|12243|4|Accessories|34|Locks|2012-04-20 00:00:00
133|20120421|12248|3|Clothing|22|Shorts|2012-04-21 00:00:00
134|20120421|12248|4|Accessories|35|Panniers|2012-04-21 00:00:00
135|20120421|12248|4|Accessories|36|Pumps|2012-04-21 00:00:00
136|20120322|12306|4|Accessories|29|Cleaners|2012-03-22 00:00:00
137|20120426|12317|3|Clothing|21|Jerseys|2012-04-26 00:00:00
138|20120426|12317|4|Accessories|26|Bike Racks|2012-04-26 00:00:00
139|20120426|12317|4|Accessories|37|Tires and Tubes|2012-04-26 00:00:00
140|20120311|12327|3|Clothing|23|Socks|2012-03-11 00:00:00
141|20120311|12327|4|Accessories|36|Pumps|2012-03-11 00:00:00
142|20120326|12338|4|Accessories|27|Bike Stands|2012-03-26 00:00:00
143|20120411|12343|3|Clothing|23|Socks|2012-04-11 00:00:00
144|20120405|12344|3|Clothing|24|Tights|2012-04-05 00:00:00
145|20120421|12350|3|Clothing|22|Shorts|2012-04-21 00:00:00
146|20120421|12350|4|Accessories|33|Lights|2012-04-21 00:00:00
147|20120321|12351|4|Accessories|30|Fenders|2012-03-21 00:00:00
148|20120321|12351|4|Accessories|31|Helmets|2012-03-21 00:00:00
149|20120418|12354|4|Accessories|27|Bike Stands|2012-04-18 00:00:00
150|20120317|12358|4|Accessories|30|Fenders|2012-03-17 00:00:00
151|20120413|12359|4|Accessories|26|Bike Racks|2012-04-13 00:00:00
152|20120413|12359|4|Accessories|30|Fenders|2012-04-13 00:00:00
153|20120413|12359|4|Accessories|33|Lights|2012-04-13 00:00:00
154|20120319|12363|4|Accessories|35|Panniers|2012-03-19 00:00:00
155|20120319|12363|4|Accessories|36|Pumps|2012-03-19 00:00:00
156|20120318|12396|4|Accessories|30|Fenders|2012-03-18 00:00:00
157|20120320|12399|3|Clothing|18|Bib-Shorts|2012-03-20 00:00:00
158|20120301|12401|4|Accessories|31|Helmets|2012-03-01 00:00:00
159|20120402|12491|3|Clothing|23|Socks|2012-04-02 00:00:00
160|20120402|12491|4|Accessories|32|Hydration Packs|2012-04-02 00:00:00
161|20120402|12491|4|Accessories|33|Lights|2012-04-02 00:00:00
162|20120417|12496|4|Accessories|26|Bike Racks|2012-04-17 00:00:00
163|20120417|12496|4|Accessories|33|Lights|2012-04-17 00:00:00
164|20120316|12530|3|Clothing|24|Tights|2012-03-16 00:00:00
165|20120316|12530|4|Accessories|34|Locks|2012-03-16 00:00:00
166|20120408|12571|4|Accessories|37|Tires and Tubes|2012-04-08 00:00:00
167|20120406|12577|4|Accessories|32|Hydration Packs|2012-04-06 00:00:00
168|20120329|12580|3|Clothing|24|Tights|2012-03-29 00:00:00
169|20120306|12587|4|Accessories|33|Lights|2012-03-06 00:00:00
170|20120403|12588|4|Accessories|34|Locks|2012-04-03 00:00:00
171|20120410|12617|3|Clothing|22|Shorts|2012-04-10 00:00:00
172|20120410|12617|4|Accessories|34|Locks|2012-04-10 00:00:00
173|20120411|12619|3|Clothing|21|Jerseys|2012-04-11 00:00:00
174|20120411|12619|3|Clothing|22|Shorts|2012-04-11 00:00:00
175|20120411|12619|4|Accessories|33|Lights|2012-04-11 00:00:00
176|20120323|12630|4|Accessories|33|Lights|2012-03-23 00:00:00
177|20120317|12675|4|Accessories|35|Panniers|2012-03-17 00:00:00
178|20120317|12675|4|Accessories|37|Tires and Tubes|2012-03-17 00:00:00
179|20120327|12677|3|Clothing|25|Vests|2012-03-27 00:00:00
180|20120327|12677|4|Accessories|33|Lights|2012-03-27 00:00:00
181|20120420|12687|4|Accessories|34|Locks|2012-04-20 00:00:00
182|20120311|12697|3|Clothing|19|Caps|2012-03-11 00:00:00
183|20120311|12697|4|Accessories|37|Tires and Tubes|2012-03-11 00:00:00
184|20120311|12714|4|Accessories|29|Cleaners|2012-03-11 00:00:00
185|20120311|12714|4|Accessories|34|Locks|2012-03-11 00:00:00
186|20120229|12715|3|Clothing|19|Caps|2012-02-29 00:00:00
187|20120229|12715|4|Accessories|27|Bike Stands|2012-02-29 00:00:00
188|20120404|12760|3|Clothing|24|Tights|2012-04-04 00:00:00
189|20120404|12760|3|Clothing|25|Vests|2012-04-04 00:00:00
190|20120315|12763|4|Accessories|32|Hydration Packs|2012-03-15 00:00:00
191|20120412|12765|3|Clothing|24|Tights|2012-04-12 00:00:00
192|20120412|12765|4|Accessories|33|Lights|2012-04-12 00:00:00
193|20120312|12785|3|Clothing|19|Caps|2012-03-12 00:00:00
194|20120312|12785|3|Clothing|25|Vests|2012-03-12 00:00:00
195|20120304|12800|4|Accessories|29|Cleaners|2012-03-04 00:00:00
196|20120304|12800|4|Accessories|30|Fenders|2012-03-04 00:00:00
197|20120401|12837|4|Accessories|32|Hydration Packs|2012-04-01 00:00:00
198|20120317|12840|3|Clothing|24|Tights|2012-03-17 00:00:00
199|20120317|12840|4|Accessories|33|Lights|2012-03-17 00:00:00
200|20120317|12840|4|Accessories|36|Pumps|2012-03-17 00:00:00
201|20120419|12870|4|Accessories|34|Locks|2012-04-19 00:00:00
202|20120301|12895|3|Clothing|21|Jerseys|2012-03-01 00:00:00
203|20120303|12919|3|Clothing|24|Tights|2012-03-03 00:00:00
204|20120303|12919|4|Accessories|26|Bike Racks|2012-03-03 00:00:00
205|20120303|12919|4|Accessories|35|Panniers|2012-03-03 00:00:00
206|20120229|12939|4|Accessories|26|Bike Racks|2012-02-29 00:00:00
207|20120325|12945|3|Clothing|21|Jerseys|2012-03-25 00:00:00
208|20120312|12959|4|Accessories|29|Cleaners|2012-03-12 00:00:00
209|20120312|12959|4|Accessories|35|Panniers|2012-03-12 00:00:00
210|20120426|12987|3|Clothing|20|Gloves|2012-04-26 00:00:00
211|20120302|12988|4|Accessories|37|Tires and Tubes|2012-03-02 00:00:00
212|20120411|12991|4|Accessories|34|Locks|2012-04-11 00:00:00
213|20120321|12997|3|Clothing|20|Gloves|2012-03-21 00:00:00
214|20120328|13004|4|Accessories|26|Bike Racks|2012-03-28 00:00:00
215|20120330|13006|3|Clothing|22|Shorts|2012-03-30 00:00:00
216|20120330|13006|4|Accessories|27|Bike Stands|2012-03-30 00:00:00
217|20120330|13006|4|Accessories|30|Fenders|2012-03-30 00:00:00
218|20120312|13008|3|Clothing|22|Shorts|2012-03-12 00:00:00
219|20120312|13008|4|Accessories|26|Bike Racks|2012-03-12 00:00:00
220|20120312|13008|4|Accessories|30|Fenders|2012-03-12 00:00:00
221|20120229|13011|3|Clothing|21|Jerseys|2012-02-29 00:00:00
222|20120229|13011|3|Clothing|23|Socks|2012-02-29 00:00:00
223|20120321|13012|3|Clothing|20|Gloves|2012-03-21 00:00:00
224|20120326|13021|3|Clothing|22|Shorts|2012-03-26 00:00:00
225|20120323|13024|3|Clothing|24|Tights|2012-03-23 00:00:00
226|20120323|13024|4|Accessories|30|Fenders|2012-03-23 00:00:00
227|20120323|13024|4|Accessories|36|Pumps|2012-03-23 00:00:00
228|20120405|13026|4|Accessories|31|Helmets|2012-04-05 00:00:00
229|20120318|13034|4|Accessories|33|Lights|2012-03-18 00:00:00
230|20120317|13037|3|Clothing|25|Vests|2012-03-17 00:00:00
231|20120317|13037|4|Accessories|32|Hydration Packs|2012-03-17 00:00:00
232|20120424|13044|3|Clothing|23|Socks|2012-04-24 00:00:00
233|20120322|13051|4|Accessories|32|Hydration Packs|2012-03-22 00:00:00
234|20120415|13079|4|Accessories|30|Fenders|2012-04-15 00:00:00
235|20120304|13095|3|Clothing|18|Bib-Shorts|2012-03-04 00:00:00
236|20120304|13095|3|Clothing|21|Jerseys|2012-03-04 00:00:00
237|20120304|13095|4|Accessories|26|Bike Racks|2012-03-04 00:00:00
238|20120314|13103|3|Clothing|21|Jerseys|2012-03-14 00:00:00
239|20120314|13103|4|Accessories|26|Bike Racks|2012-03-14 00:00:00
240|20120314|13103|4|Accessories|29|Cleaners|2012-03-14 00:00:00
241|20120419|13110|3|Clothing|25|Vests|2012-04-19 00:00:00
242|20120325|13114|3|Clothing|25|Vests|2012-03-25 00:00:00
243|20120325|13114|4|Accessories|35|Panniers|2012-03-25 00:00:00
244|20120413|13138|4|Accessories|37|Tires and Tubes|2012-04-13 00:00:00
245|20120229|13139|4|Accessories|35|Panniers|2012-02-29 00:00:00
246|20120410|13143|3|Clothing|25|Vests|2012-04-10 00:00:00
247|20120328|13175|3|Clothing|23|Socks|2012-03-28 00:00:00
248|20120328|13175|3|Clothing|24|Tights|2012-03-28 00:00:00
249|20120328|13175|4|Accessories|28|Bottles and Cages|2012-03-28 00:00:00
250|20120306|13197|4|Accessories|26|Bike Racks|2012-03-06 00:00:00
251|20120306|13197|4|Accessories|35|Panniers|2012-03-06 00:00:00
252|20120229|13217|4|Accessories|28|Bottles and Cages|2012-02-29 00:00:00
253|20120425|13239|3|Clothing|20|Gloves|2012-04-25 00:00:00
254|20120425|13239|3|Clothing|21|Jerseys|2012-04-25 00:00:00
255|20120425|13239|4|Accessories|31|Helmets|2012-04-25 00:00:00
256|20120416|13249|3|Clothing|25|Vests|2012-04-16 00:00:00
257|20120412|13257|4|Accessories|33|Lights|2012-04-12 00:00:00
258|20120403|13284|3|Clothing|21|Jerseys|2012-04-03 00:00:00
259|20120324|13345|4|Accessories|26|Bike Racks|2012-03-24 00:00:00
260|20120322|13350|4|Accessories|34|Locks|2012-03-22 00:00:00
261|20120322|13350|4|Accessories|37|Tires and Tubes|2012-03-22 00:00:00
262|20120409|13391|4|Accessories|37|Tires and Tubes|2012-04-09 00:00:00
263|20120419|13434|3|Clothing|23|Socks|2012-04-19 00:00:00
264|20120419|13474|4|Accessories|36|Pumps|2012-04-19 00:00:00
265|20120416|13494|3|Clothing|24|Tights|2012-04-16 00:00:00
266|20120416|13494|4|Accessories|33|Lights|2012-04-16 00:00:00
267|20120418|13521|4|Accessories|27|Bike Stands|2012-04-18 00:00:00
268|20120328|13522|4|Accessories|32|Hydration Packs|2012-03-28 00:00:00
269|20120328|13522|4|Accessories|33|Lights|2012-03-28 00:00:00
270|20120323|13528|4|Accessories|32|Hydration Packs|2012-03-23 00:00:00
271|20120413|13529|3|Clothing|24|Tights|2012-04-13 00:00:00
272|20120309|13535|3|Clothing|23|Socks|2012-03-09 00:00:00
273|20120309|13535|4|Accessories|32|Hydration Packs|2012-03-09 00:00:00
274|20120404|13541|4|Accessories|26|Bike Racks|2012-04-04 00:00:00
275|20120306|13543|3|Clothing|19|Caps|2012-03-06 00:00:00
276|20120306|13543|3|Clothing|23|Socks|2012-03-06 00:00:00
277|20120306|13543|4|Accessories|33|Lights|2012-03-06 00:00:00
278|20120327|13562|3|Clothing|25|Vests|2012-03-27 00:00:00
279|20120327|13562|4|Accessories|34|Locks|2012-03-27 00:00:00
280|20120319|13586|4|Accessories|26|Bike Racks|2012-03-19 00:00:00
281|20120321|13587|4|Accessories|35|Panniers|2012-03-21 00:00:00
282|20120424|13588|4|Accessories|37|Tires and Tubes|2012-04-24 00:00:00
283|20120410|13597|4|Accessories|34|Locks|2012-04-10 00:00:00
284|20120328|13618|3|Clothing|24|Tights|2012-03-28 00:00:00
285|20120419|13620|3|Clothing|23|Socks|2012-04-19 00:00:00
286|20120406|13627|3|Clothing|25|Vests|2012-04-06 00:00:00
287|20120420|13632|3|Clothing|19|Caps|2012-04-20 00:00:00
288|20120426|13639|4|Accessories|36|Pumps|2012-04-26 00:00:00
289|20120408|13643|4|Accessories|28|Bottles and Cages|2012-04-08 00:00:00
290|20120324|13668|3|Clothing|23|Socks|2012-03-24 00:00:00
291|20120324|13668|4|Accessories|31|Helmets|2012-03-24 00:00:00
292|20120415|13694|3|Clothing|23|Socks|2012-04-15 00:00:00
293|20120415|13694|4|Accessories|31|Helmets|2012-04-15 00:00:00
294|20120317|13719|3|Clothing|22|Shorts|2012-03-17 00:00:00
295|20120403|13732|3|Clothing|18|Bib-Shorts|2012-04-03 00:00:00
296|20120403|13732|3|Clothing|22|Shorts|2012-04-03 00:00:00
297|20120403|13732|4|Accessories|33|Lights|2012-04-03 00:00:00
298|20120421|13758|4|Accessories|30|Fenders|2012-04-21 00:00:00
299|20120421|13758|4|Accessories|33|Lights|2012-04-21 00:00:00
300|20120328|13778|3|Clothing|22|Shorts|2012-03-28 00:00:00
301|20120307|13836|4|Accessories|35|Panniers|2012-03-07 00:00:00
302|20120409|13837|4|Accessories|36|Pumps|2012-04-09 00:00:00
303|20120307|13842|3|Clothing|19|Caps|2012-03-07 00:00:00
304|20120407|13846|4|Accessories|31|Helmets|2012-04-07 00:00:00
305|20120413|13852|4|Accessories|28|Bottles and Cages|2012-04-13 00:00:00
306|20120413|13852|4|Accessories|32|Hydration Packs|2012-04-13 00:00:00
307|20120304|13918|3|Clothing|19|Caps|2012-03-04 00:00:00
308|20120304|13918|3|Clothing|21|Jerseys|2012-03-04 00:00:00
309|20120304|13918|3|Clothing|25|Vests|2012-03-04 00:00:00
310|20120326|13966|3|Clothing|22|Shorts|2012-03-26 00:00:00
311|20120409|13973|4|Accessories|36|Pumps|2012-04-09 00:00:00
312|20120331|13995|4|Accessories|36|Pumps|2012-03-31 00:00:00
313|20120326|14007|3|Clothing|18|Bib-Shorts|2012-03-26 00:00:00
314|20120423|14008|3|Clothing|21|Jerseys|2012-04-23 00:00:00
315|20120423|14008|4|Accessories|36|Pumps|2012-04-23 00:00:00
316|20120404|14009|3|Clothing|21|Jerseys|2012-04-04 00:00:00
317|20120404|14009|3|Clothing|24|Tights|2012-04-04 00:00:00
318|20120404|14009|4|Accessories|28|Bottles and Cages|2012-04-04 00:00:00
319|20120426|14014|4|Accessories|30|Fenders|2012-04-26 00:00:00
320|20120331|14016|3|Clothing|21|Jerseys|2012-03-31 00:00:00
321|20120331|14016|4|Accessories|27|Bike Stands|2012-03-31 00:00:00
322|20120229|14020|3|Clothing|24|Tights|2012-02-29 00:00:00
323|20120320|14050|4|Accessories|35|Panniers|2012-03-20 00:00:00
324|20120401|14066|3|Clothing|19|Caps|2012-04-01 00:00:00
325|20120401|14066|4|Accessories|27|Bike Stands|2012-04-01 00:00:00
326|20120311|14067|3|Clothing|20|Gloves|2012-03-11 00:00:00
327|20120311|14067|4|Accessories|37|Tires and Tubes|2012-03-11 00:00:00
328|20120229|14070|4|Accessories|27|Bike Stands|2012-02-29 00:00:00
329|20120404|14091|4|Accessories|27|Bike Stands|2012-04-04 00:00:00
330|20120404|14091|4|Accessories|29|Cleaners|2012-04-04 00:00:00
331|20120311|14108|4|Accessories|28|Bottles and Cages|2012-03-11 00:00:00
332|20120311|14108|4|Accessories|30|Fenders|2012-03-11 00:00:00
333|20120302|14124|4|Accessories|35|Panniers|2012-03-02 00:00:00
334|20120408|14131|3|Clothing|21|Jerseys|2012-04-08 00:00:00
335|20120408|14131|4|Accessories|30|Fenders|2012-04-08 00:00:00
336|20120312|14134|4|Accessories|33|Lights|2012-03-12 00:00:00
337|20120320|14142|4|Accessories|36|Pumps|2012-03-20 00:00:00
338|20120310|14146|3|Clothing|18|Bib-Shorts|2012-03-10 00:00:00
339|20120310|14146|4|Accessories|29|Cleaners|2012-03-10 00:00:00
340|20120229|14153|4|Accessories|37|Tires and Tubes|2012-02-29 00:00:00
341|20120424|14165|3|Clothing|18|Bib-Shorts|2012-04-24 00:00:00
342|20120424|14165|4|Accessories|35|Panniers|2012-04-24 00:00:00
343|20120409|14209|3|Clothing|24|Tights|2012-04-09 00:00:00
344|20120411|14212|4|Accessories|35|Panniers|2012-04-11 00:00:00
345|20120324|14213|3|Clothing|25|Vests|2012-03-24 00:00:00
346|20120324|14213|4|Accessories|34|Locks|2012-03-24 00:00:00
347|20120322|14215|4|Accessories|30|Fenders|2012-03-22 00:00:00
348|20120419|14216|4|Accessories|35|Panniers|2012-04-19 00:00:00
349|20120315|14217|4|Accessories|31|Helmets|2012-03-15 00:00:00
350|20120304|14220|4|Accessories|36|Pumps|2012-03-04 00:00:00
351|20120324|14222|3|Clothing|20|Gloves|2012-03-24 00:00:00
352|20120405|14227|4|Accessories|26|Bike Racks|2012-04-05 00:00:00
353|20120420|14228|3|Clothing|22|Shorts|2012-04-20 00:00:00
354|20120420|14228|3|Clothing|25|Vests|2012-04-20 00:00:00
355|20120325|14229|4|Accessories|27|Bike Stands|2012-03-25 00:00:00
356|20120325|14229|4|Accessories|32|Hydration Packs|2012-03-25 00:00:00
357|20120330|14264|3|Clothing|20|Gloves|2012-03-30 00:00:00
358|20120330|14264|3|Clothing|21|Jerseys|2012-03-30 00:00:00
359|20120330|14264|4|Accessories|36|Pumps|2012-03-30 00:00:00
360|20120321|14265|3|Clothing|24|Tights|2012-03-21 00:00:00
361|20120321|14265|4|Accessories|26|Bike Racks|2012-03-21 00:00:00
362|20120415|14278|3|Clothing|19|Caps|2012-04-15 00:00:00
363|20120415|14278|4|Accessories|36|Pumps|2012-04-15 00:00:00
364|20120314|14300|4|Accessories|34|Locks|2012-03-14 00:00:00
365|20120407|14304|4|Accessories|27|Bike Stands|2012-04-07 00:00:00
366|20120229|14316|3|Clothing|18|Bib-Shorts|2012-02-29 00:00:00
367|20120422|14322|3|Clothing|19|Caps|2012-04-22 00:00:00
368|20120416|14325|4|Accessories|28|Bottles and Cages|2012-04-16 00:00:00
369|20120327|14332|4|Accessories|33|Lights|2012-03-27 00:00:00
370|20120420|14346|4|Accessories|35|Panniers|2012-04-20 00:00:00
371|20120326|14370|4|Accessories|37|Tires and Tubes|2012-03-26 00:00:00
372|20120324|14496|4|Accessories|31|Helmets|2012-03-24 00:00:00
373|20120425|14525|3|Clothing|22|Shorts|2012-04-25 00:00:00
374|20120425|14525|4|Accessories|26|Bike Racks|2012-04-25 00:00:00
375|20120425|14525|4|Accessories|36|Pumps|2012-04-25 00:00:00
376|20120404|14544|3|Clothing|18|Bib-Shorts|2012-04-04 00:00:00
377|20120416|14546|4|Accessories|28|Bottles and Cages|2012-04-16 00:00:00
378|20120416|14546|4|Accessories|29|Cleaners|2012-04-16 00:00:00
379|20120402|14597|3|Clothing|19|Caps|2012-04-02 00:00:00
380|20120419|14626|4|Accessories|35|Panniers|2012-04-19 00:00:00
381|20120419|14626|4|Accessories|36|Pumps|2012-04-19 00:00:00
382|20120423|14640|3|Clothing|22|Shorts|2012-04-23 00:00:00
