#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"9482.8729","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GRMN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GS-FY2013.CSV","Start Processing"
"12566.3946","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GT-FY2013.CSV","Start Processing"
"9999.8727","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GWW-FY2013.CSV","Start Processing"
"9199.1432","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\GWW-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GD-FY2014.CSV","Start Processing"
"9067.3188","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GD-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GE-FY2014.CSV","Start Processing"
"10382.6989","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GE-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GGP-FY2014.CSV","Start Processing"
"9366.2557","261","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GGP-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GILD-FY2014.CSV","Start Processing"
"9032.2029","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GILD-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GIS-FY2014.CSV","Start Processing"
"8834.3448","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GIS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GLW-FY2014.CSV","Start Processing"
"9399.7736","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GLW-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GM-FY2014.CSV","Start Processing"
"10166.4812","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GM-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GOOG-FY2014.CSV","Start Processing"
"9599.815","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GOOG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GOOGL-FY2014.CSV","Start Processing"
"10533.0791","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GOOGL-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GPC-FY2014.CSV","Start Processing"
"10733.0982","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GPC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GPN-FY2014.CSV","Start Processing"
"9109.0784","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GPN-FY2014.CSV","End Processing"
"0.4974","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GPS-FY2014.CSV","Start Processing"
"9040.3131","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GPS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GRMN-FY2014.CSV","Start Processing"
"9579.9356","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GRMN-FY2014.CSV","End Processing"
"0.5011","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GS-FY2014.CSV","Start Processing"
"9518.4341","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GT-FY2014.CSV","Start Processing"
"9382.9869","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GT-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GWW-FY2014.CSV","Start Processing"
"9116.7642","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\GWW-FY2014.CSV","End Processing"
"1.032","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GD-FY2015.CSV","Start Processing"
"9238.1424","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GD-FY2015.CSV","End Processing"
"1.0018","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GE-FY2015.CSV","Start Processing"
"9194.3155","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GE-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GGP-FY2015.CSV","Start Processing"
"8817.8895","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GGP-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GILD-FY2015.CSV","Start Processing"
"9333.2561","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GILD-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GIS-FY2015.CSV","Start Processing"
"9499.843","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GIS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GLW-FY2015.CSV","Start Processing"
"9496.3243","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GLW-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GM-FY2015.CSV","Start Processing"
"8967.9991","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GOOG-FY2015.CSV","Start Processing"
"9167.2394","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GOOG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GOOGL-FY2015.CSV","Start Processing"
"8597.3094","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GOOGL-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GPC-FY2015.CSV","Start Processing"
"8303.0322","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GPC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GPN-FY2015.CSV","Start Processing"
"9383.3137","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GPN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GPS-FY2015.CSV","Start Processing"
"8265.6612","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GPS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GRMN-FY2015.CSV","Start Processing"
"9066.5008","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GRMN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GS-FY2015.CSV","Start Processing"
"9082.8466","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GT-FY2015.CSV","Start Processing"
"8883.2938","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GT-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GWW-FY2015.CSV","Start Processing"
"8749.7634","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\GWW-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GD-FY2016.CSV","Start Processing"
"8379.2269","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GD-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GE-FY2016.CSV","Start Processing"
"8553.5612","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GE-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GGP-FY2016.CSV","Start Processing"
"8716.7722","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GGP-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GILD-FY2016.CSV","Start Processing"
"8516.0789","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GILD-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GIS-FY2016.CSV","Start Processing"
"8580.7221","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GIS-FY2016.CSV","End Processing"
"0.5021","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GLW-FY2016.CSV","Start Processing"
"8701.8767","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GLW-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GM-FY2016.CSV","Start Processing"
"9416.2035","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GM-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOG-FY2016.CSV","Start Processing"
"9283.0703","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOGL-FY2016.CSV","Start Processing"
"9233.5118","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOGL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPC-FY2016.CSV","Start Processing"
"8865.2127","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPN-FY2016.CSV","Start Processing"
"8484.1549","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPS-FY2016.CSV","Start Processing"
"8633.1811","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GRMN-FY2016.CSV","Start Processing"
"9280.9953","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GRMN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GS-FY2016.CSV","Start Processing"
"9093.2277","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GT-FY2016.CSV","Start Processing"
"8541.5634","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GWW-FY2016.CSV","Start Processing"
"8783.2073","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GWW-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GD-FY2017.CSV","Start Processing"
"8749.7359","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GD-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GE-FY2017.CSV","Start Processing"
"8333.2119","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GE-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GGP-FY2017.CSV","Start Processing"
"8782.6526","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GGP-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GILD-FY2017.CSV","Start Processing"
"8699.0083","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GILD-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GIS-FY2017.CSV","Start Processing"
"8232.652","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GIS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GLW-FY2017.CSV","Start Processing"
"8733.0988","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GLW-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GM-FY2017.CSV","Start Processing"
"8115.9024","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GM-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOG-FY2017.CSV","Start Processing"
"8883.3431","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOGL-FY2017.CSV","Start Processing"
"8749.9182","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOGL-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPC-FY2017.CSV","Start Processing"
"8482.811","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPC-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPN-FY2017.CSV","Start Processing"
"8383.2511","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPS-FY2017.CSV","Start Processing"
"8250.0321","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GRMN-FY2017.CSV","Start Processing"
"8699.5546","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GRMN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GS-FY2017.CSV","Start Processing"
"8209.9663","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GT-FY2017.CSV","Start Processing"
"8839.0653","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GT-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GWW-FY2017.CSV","Start Processing"
"8382.7329","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GWW-FY2017.CSV","End Processing"
